_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_22;000416;;Rhiemsweg;Rhiemsweg;65;Grün an Kleingärten;Hamburg-Mitte;Horn;129;0;01.10.2025;0,2570;;FHH;Stadtgrün;POLYGON ((10.077328 53.556406,10.077764 53.556261,10.078033 53.556171,10.077887 53.556196,10.077857 53.556147,10.077121 53.556313,10.077020 53.555581,10.077017 53.555549,10.076962 53.555549,10.076962 53.555549,10.076886 53.555549,10.076886 53.555549,10.076869 53.555549,10.076883 53.556124,10.075115 53.556096,10.075079 53.556097,10.075092 53.556187,10.075166 53.556177,10.075277 53.556169,10.075439 53.556164,10.075603 53.556161,10.075843 53.556165,10.076448 53.556180,10.076809 53.556190,10.076974 53.556196,10.076993 53.556319,10.076990 53.556328,10.076987 53.556333,10.076981 53.556340,10.076973 53.556347,10.076972 53.556347,10.076971 53.556348,10.076970 53.556348,10.076969 53.556349,10.076968 53.556349,10.076967 53.556350,10.076966 53.556350,10.076965 53.556351,10.076964 53.556351,10.076963 53.556352,10.076962 53.556352,10.076961 53.556352,10.076960 53.556353,10.076959 53.556353,10.076958 53.556354,10.076957 53.556354,10.076956 53.556354,10.076955 53.556355,10.077070 53.556332,10.077070 53.556332,10.077070 53.556332,10.077125 53.556463,10.077125 53.556463,10.077129 53.556472,10.077328 53.556406));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_23;000432;;Neubergerweg Bornbach;Neubergerweg Bornbach;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,0777;;FHH;Stadtgrün;POLYGON ((10.019698 53.668276,10.019730 53.668155,10.019594 53.668175,10.019270 53.668222,10.019270 53.668291,10.019227 53.668325,10.019193 53.668335,10.019188 53.668366,10.019644 53.668473,10.019651 53.668455,10.019698 53.668276));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_24;005485;630 Wühlmäuse 2000;Hans-Stoll-Straße;Hans-Stoll-Straße;60;Dauerkleingärten;Bergedorf;Neuallermöhe;615;601;01.10.2025;1,0192;;FHH;Stadtgrün;POLYGON ((10.143255 53.491587,10.143019 53.490850,10.143093 53.490810,10.141642 53.489950,10.142154 53.491531,10.142298 53.491636,10.142749 53.491631,10.143255 53.491587));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_25;000356;;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,4205;;FHH;Stadtgrün;POLYGON ((10.002938 53.648355,10.002801 53.648244,10.002680 53.648073,10.002565 53.647875,10.002472 53.647689,10.002382 53.647504,10.002328 53.647373,10.002598 53.647295,10.002581 53.647146,10.002354 53.647143,10.002338 53.646938,10.002411 53.646929,10.002631 53.646865,10.002634 53.646824,10.002390 53.646836,10.002394 53.646874,10.002391 53.646874,10.002391 53.646876,10.002281 53.646880,10.002187 53.646884,10.002180 53.646687,10.002182 53.646687,10.002182 53.646686,10.002217 53.646686,10.002235 53.646608,10.002239 53.646592,10.002266 53.646495,10.002302 53.646384,10.002333 53.646284,10.002345 53.646210,10.002347 53.646120,10.002338 53.646046,10.002327 53.646005,10.002320 53.645979,10.002315 53.645976,10.002281 53.645884,10.002273 53.645866,10.002250 53.645870,10.002295 53.645648,10.002265 53.645642,10.002261 53.645641,10.002258 53.645641,10.002238 53.645644,10.002212 53.645779,10.002004 53.646017,10.002003 53.646017,10.002002 53.646018,10.001979 53.646008,10.001927 53.646060,10.001863 53.646125,10.001820 53.646226,10.001805 53.646274,10.001804 53.646302,10.001798 53.646420,10.001801 53.646528,10.001847 53.646526,10.001773 53.646758,10.001705 53.646909,10.001702 53.646908,10.001702 53.646910,10.001640 53.646905,10.001581 53.647060,10.001575 53.647146,10.001550 53.647324,10.001522 53.647457,10.001494 53.647579,10.001412 53.647730,10.001333 53.647858,10.001239 53.647982,10.001108 53.648120,10.000837 53.648084,10.000698 53.648077,10.000683 53.648102,10.001129 53.648169,10.000924 53.648360,10.000979 53.648366,10.001183 53.648180,10.001493 53.647824,10.001647 53.647493,10.001697 53.647100,10.001793 53.646824,10.001796 53.646825,10.001796 53.646823,10.002153 53.646852,10.002284 53.647481,10.002576 53.648063,10.002845 53.648377,10.002938 53.648355),(10.002211 53.645856,10.002213 53.645854,10.002286 53.646174,10.002190 53.646506,10.002148 53.646830,10.002146 53.646830,10.002145 53.646831,10.001802 53.646805,10.001886 53.646609,10.001921 53.646200,10.002211 53.645856,10.002211 53.645856));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_26;000511;;Brünschentwiete;Brünschentwiete;65;Grün an Kleingärten;Altona;Rissen;227;0;01.10.2025;0,0350;;FHH;Stadtgrün;POLYGON ((9.736754 53.576957,9.736587 53.576955,9.736750 53.577155,9.736766 53.577155,9.736906 53.577144,9.736921 53.576965,9.736921 53.576962,9.736829 53.576958,9.736754 53.576957));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_27;000521;;Kleiberweg;Kleiberweg;65;Grün an Kleingärten;Altona;Lurup;220;207;01.10.2025;0,2259;;FHH;Stadtgrün;POLYGON ((9.872309 53.602402,9.871510 53.602343,9.871453 53.601969,9.871667 53.601886,9.871678 53.601880,9.871655 53.601879,9.871653 53.601879,9.871398 53.601868,9.871355 53.601866,9.871056 53.601853,9.871108 53.602109,9.871026 53.602374,9.872282 53.602511,9.872309 53.602402));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_28;000524;220 Altona-Nord II;Friedrichshulderweg;Friedrichshulderweg;60;Dauerkleingärten;Altona;Lurup;220;207;01.10.2025;0,2176;;FHH;AGV;POLYGON ((9.877357 53.607980,9.877458 53.607919,9.877367 53.607740,9.877268 53.607747,9.876153 53.607828,9.876154 53.607830,9.876171 53.607916,9.876171 53.607916,9.876171 53.607916,9.876171 53.607916,9.876189 53.608004,9.876201 53.608064,9.877357 53.607980));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_29;000525;150 Bundesbahn Landwirtschaft;Brander Weg;Brander Weg;60;Dauerkleingärten;Altona;Lurup;220;207;01.10.2025;0,2066;;Privat;AGV;POLYGON ((9.875318 53.607797,9.876022 53.607742,9.876165 53.607730,9.877204 53.607653,9.877213 53.607687,9.877288 53.607686,9.877304 53.607715,9.877268 53.607747,9.877367 53.607740,9.877273 53.607557,9.876664 53.607601,9.876020 53.607647,9.874330 53.607769,9.874348 53.607769,9.874352 53.607769,9.874355 53.607769,9.874358 53.607769,9.874361 53.607769,9.874364 53.607769,9.874367 53.607769,9.874370 53.607770,9.874373 53.607770,9.874375 53.607770,9.874378 53.607770,9.874381 53.607771,9.874384 53.607771,9.874387 53.607772,9.874390 53.607772,9.874392 53.607772,9.874395 53.607773,9.874398 53.607773,9.874401 53.607774,9.874403 53.607775,9.874406 53.607775,9.874409 53.607776,9.874412 53.607777,9.874414 53.607777,9.874417 53.607778,9.874419 53.607779,9.874422 53.607779,9.874425 53.607780,9.874427 53.607781,9.874430 53.607782,9.874432 53.607783,9.874435 53.607784,9.874437 53.607785,9.874439 53.607786,9.874442 53.607787,9.874444 53.607788,9.874447 53.607789,9.874449 53.607790,9.874451 53.607791,9.874453 53.607792,9.874456 53.607793,9.874458 53.607794,9.874460 53.607795,9.874462 53.607797,9.874464 53.607798,9.874466 53.607799,9.874468 53.607800,9.874470 53.607802,9.874472 53.607803,9.874474 53.607804,9.874476 53.607805,9.874477 53.607807,9.874479 53.607808,9.874481 53.607810,9.874482 53.607811,9.874484 53.607812,9.874486 53.607814,9.874487 53.607815,9.874489 53.607817,9.874490 53.607818,9.874492 53.607820,9.874493 53.607821,9.874494 53.607823,9.874496 53.607824,9.874497 53.607826,9.874498 53.607828,9.874499 53.607829,9.874500 53.607831,9.874501 53.607832,9.874502 53.607834,9.874503 53.607836,9.874504 53.607837,9.874505 53.607839,9.874506 53.607840,9.874507 53.607842,9.874507 53.607844,9.874508 53.607845,9.874509 53.607847,9.874509 53.607849,9.874510 53.607851,9.874510 53.607852,9.874511 53.607853,9.874753 53.607842,9.875318 53.607797));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_30;000527;229 Rispenweg;Rispenweg;Rispenweg;60;Dauerkleingärten;Altona;Lurup;220;0;01.10.2025;1,8615;;FHH;Stadtgrün;POLYGON ((9.889622 53.600577,9.889657 53.600569,9.889657 53.600569,9.889866 53.600524,9.889866 53.600524,9.890549 53.600377,9.891207 53.600229,9.891589 53.600087,9.891749 53.600027,9.891909 53.599968,9.892069 53.599908,9.892230 53.599848,9.892389 53.599789,9.892550 53.599729,9.892710 53.599669,9.892870 53.599610,9.893029 53.599550,9.893189 53.599491,9.893350 53.599431,9.893510 53.599371,9.893670 53.599311,9.893875 53.599235,9.894093 53.599153,9.894311 53.599072,9.894471 53.599013,9.894791 53.598893,9.894951 53.598833,9.895111 53.598774,9.895130 53.598766,9.894949 53.598590,9.894834 53.598616,9.894820 53.598612,9.894125 53.598862,9.893993 53.598725,9.893510 53.598772,9.893191 53.598714,9.891857 53.599424,9.891962 53.599599,9.892028 53.599659,9.891992 53.599680,9.891919 53.599634,9.891413 53.599595,9.891113 53.599738,9.890320 53.600105,9.889519 53.600441,9.889622 53.600577));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_31;000528;206 Gartenverein Lurup;Ammernweg;Ammernweg;60;Dauerkleingärten;Altona;Lurup;220;207;01.10.2025;0,3550;;FHH;Stadtgrün;POLYGON ((9.897218 53.594228,9.896879 53.594408,9.896614 53.594543,9.896525 53.594575,9.896434 53.595166,9.896744 53.595181,9.897047 53.595195,9.897218 53.594228));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_32;000531;240 Gartenfreunde am Rugenfeld;Rugenfeld - Osdorfer Landstraße;Rugenfeld - Osdorfer Landstraße;61;Kleingärten;Altona;Osdorf;221;0;01.10.2025;0,4247;;FHH;Stadtgrün;POLYGON ((9.839509 53.575070,9.838128 53.573962,9.837818 53.574092,9.838890 53.574945,9.839039 53.575043,9.839047 53.575052,9.839048 53.575053,9.839084 53.575072,9.839100 53.575081,9.839109 53.575086,9.839199 53.575132,9.839278 53.575171,9.839281 53.575173,9.839281 53.575173,9.839299 53.575182,9.839299 53.575182,9.839392 53.575226,9.839486 53.575269,9.839581 53.575312,9.839675 53.575352,9.839677 53.575353,9.839739 53.575379,9.839739 53.575378,9.839841 53.575337,9.839526 53.575084,9.839509 53.575070));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_33;000532;240 Gartenfreunde am Rugenfeld;Rugenfeld - Osdorfer Landstraße;Rugenfeld - Osdorfer Landstraße;61;Kleingärten;Altona;Osdorf;221;0;01.10.2025;0,7792;;FHH;Stadtgrün;POLYGON ((9.840070 53.574816,9.838943 53.573875,9.838290 53.573981,9.838256 53.573999,9.838435 53.574140,9.839145 53.574711,9.839570 53.575050,9.839587 53.575063,9.839946 53.575349,9.840465 53.575146,9.840086 53.574829,9.840070 53.574816));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_34;000465;;Haidlandsweg;Haidlandsweg;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;5,8790;;FHH;Stadtgrün;POLYGON ((10.083826 53.632322,10.083792 53.632107,10.083791 53.632107,10.083790 53.632106,10.083669 53.631357,10.083637 53.631159,10.083517 53.630354,10.083490 53.630355,10.083439 53.630036,10.083370 53.629609,10.083369 53.629609,10.083293 53.629614,10.083319 53.629838,10.083356 53.630126,10.083381 53.630371,10.083410 53.630702,10.083361 53.630714,10.083266 53.630723,10.083081 53.630737,10.082963 53.630782,10.082795 53.630842,10.082653 53.630929,10.082540 53.630999,10.082422 53.631073,10.082272 53.631180,10.082167 53.631264,10.082088 53.631326,10.081938 53.631458,10.081759 53.631618,10.081743 53.631633,10.081720 53.631655,10.081754 53.631668,10.081767 53.631680,10.081758 53.631704,10.081735 53.631730,10.081687 53.631802,10.081606 53.631903,10.081496 53.632041,10.081454 53.632077,10.081424 53.632080,10.081270 53.632055,10.081229 53.632046,10.081098 53.632007,10.080718 53.631898,10.080531 53.631841,10.080274 53.631759,10.079901 53.631643,10.079708 53.631580,10.079724 53.631351,10.079958 53.631113,10.079962 53.631109,10.080160 53.630926,10.080273 53.630814,10.080402 53.630696,10.080523 53.630570,10.080626 53.630483,10.080797 53.630342,10.080926 53.630246,10.081060 53.630144,10.081207 53.630035,10.081428 53.629890,10.081516 53.629836,10.081618 53.629783,10.081772 53.629704,10.081918 53.629638,10.082112 53.629564,10.082218 53.629528,10.082260 53.629517,10.082254 53.629511,10.082358 53.629483,10.082436 53.629465,10.082471 53.629460,10.082545 53.629446,10.082538 53.629312,10.082720 53.628866,10.083014 53.628885,10.083021 53.628874,10.083214 53.628896,10.083280 53.629369,10.083331 53.629366,10.083261 53.628924,10.083264 53.628907,10.083267 53.628885,10.083296 53.628858,10.083294 53.628857,10.082704 53.628784,10.082733 53.628689,10.082522 53.628664,10.082353 53.628645,10.082351 53.628645,10.082348 53.628647,10.082297 53.628670,10.081940 53.628834,10.077981 53.628856,10.077976 53.629439,10.077973 53.629901,10.077973 53.630174,10.077973 53.630322,10.077973 53.630702,10.077973 53.631047,10.077075 53.631469,10.075211 53.631361,10.074061 53.631295,10.074367 53.631353,10.074752 53.631420,10.075199 53.631508,10.075683 53.631615,10.075694 53.631616,10.077848 53.632044,10.077848 53.632044,10.077848 53.632044,10.078040 53.632072,10.078048 53.632074,10.078162 53.632079,10.078224 53.632082,10.078246 53.632083,10.078439 53.632094,10.078632 53.632105,10.078836 53.632117,10.079062 53.632130,10.079290 53.632143,10.079462 53.632153,10.079575 53.632159,10.079713 53.632163,10.079748 53.632164,10.079850 53.632166,10.080167 53.632187,10.080255 53.632192,10.080588 53.632209,10.080982 53.632229,10.081193 53.632235,10.081241 53.632237,10.081289 53.632239,10.081290 53.632225,10.081292 53.632201,10.081274 53.632184,10.081241 53.632171,10.081208 53.632168,10.081176 53.632171,10.081136 53.632191,10.081126 53.632207,10.080467 53.632175,10.080465 53.632173,10.080429 53.632124,10.080413 53.632086,10.080402 53.632059,10.080869 53.632075,10.081048 53.632083,10.081112 53.632133,10.081403 53.632145,10.081355 53.632243,10.081356 53.632243,10.081841 53.632278,10.081864 53.632271,10.081887 53.632269,10.082112 53.632281,10.082486 53.632300,10.082668 53.632309,10.082953 53.632323,10.083179 53.632335,10.083182 53.632335,10.083389 53.632345,10.083621 53.632357,10.083796 53.632365,10.083841 53.632368,10.083826 53.632322),(10.082280 53.629421,10.082126 53.629231,10.082165 53.629149,10.082190 53.629120,10.082308 53.628982,10.082277 53.628973,10.082332 53.628917,10.082513 53.628987,10.082424 53.629351,10.082280 53.629421),(10.075197 53.631494,10.075207 53.631396,10.075210 53.631396,10.075600 53.631418,10.076316 53.631460,10.077067 53.631500,10.077761 53.631195,10.077937 53.631336,10.077937 53.631337,10.077630 53.631472,10.077442 53.631559,10.077357 53.631592,10.077292 53.631616,10.077156 53.631645,10.077075 53.631659,10.076994 53.631671,10.076901 53.631675,10.076850 53.631675,10.075974 53.631623,10.075822 53.631613,10.075725 53.631602,10.075584 53.631587,10.075197 53.631494),(10.082588 53.632072,10.082438 53.632053,10.082156 53.632008,10.081918 53.631966,10.081747 53.631934,10.081659 53.631915,10.081705 53.631849,10.081786 53.631745,10.081865 53.631658,10.081876 53.631645,10.082020 53.631525,10.082095 53.631457,10.082216 53.631357,10.082313 53.631286,10.082385 53.631228,10.082494 53.631158,10.082608 53.631096,10.082759 53.631019,10.082946 53.630941,10.083143 53.630885,10.083381 53.630849,10.083439 53.630868,10.083462 53.630946,10.083495 53.631112,10.083523 53.631267,10.083533 53.631323,10.083544 53.631359,10.083593 53.631652,10.083629 53.631889,10.083636 53.631926,10.083659 53.632053,10.083678 53.632168,10.083449 53.632154,10.083172 53.632134,10.082785 53.632097,10.082588 53.632072),(10.078232 53.628890,10.078300 53.628882,10.078370 53.628883,10.078420 53.628893,10.078435 53.628885,10.078465 53.628880,10.078953 53.628877,10.079307 53.628878,10.079771 53.628878,10.080240 53.628881,10.080581 53.628876,10.080581 53.628879,10.081530 53.628874,10.081890 53.628874,10.081936 53.628874,10.081932 53.628910,10.081934 53.628985,10.081935 53.629050,10.081934 53.629102,10.081888 53.629102,10.081198 53.629102,10.081135 53.629353,10.080612 53.629355,10.079891 53.629365,10.079893 53.630177,10.079901 53.630554,10.079423 53.630558,10.079419 53.630666,10.079016 53.630664,10.078991 53.630667,10.078992 53.630771,10.078529 53.630818,10.078526 53.630903,10.078115 53.630936,10.078115 53.630845,10.078112 53.630643,10.078113 53.630432,10.078114 53.630312,10.078116 53.630079,10.078116 53.629837,10.078117 53.629636,10.078119 53.629441,10.078121 53.629347,10.078120 53.629210,10.078117 53.629099,10.078123 53.628940,10.078113 53.628936,10.078113 53.628921,10.078130 53.628912,10.078165 53.628902,10.078232 53.628890));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_35;000473;;Grootmoor;Grootmoor;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;546;01.10.2025;0,2941;;FHH;Stadtgrün;POLYGON ((10.094179 53.633926,10.094249 53.633915,10.094001 53.633450,10.093999 53.633450,10.093938 53.633441,10.093914 53.633437,10.093826 53.633662,10.093981 53.633681,10.093919 53.633865,10.093493 53.633827,10.093125 53.633791,10.092980 53.633776,10.092821 53.633755,10.092484 53.633707,10.092036 53.633644,10.091838 53.633617,10.091611 53.633538,10.091684 53.633365,10.091456 53.633329,10.091435 53.633329,10.091425 53.633351,10.091433 53.633362,10.091567 53.633386,10.091517 53.633496,10.091308 53.633462,10.091353 53.633361,10.091355 53.633344,10.091339 53.633320,10.091296 53.633305,10.091288 53.633305,10.091255 53.633375,10.090818 53.633331,10.090773 53.633227,10.090556 53.633232,10.090462 53.633238,10.090419 53.633241,10.090424 53.633248,10.090570 53.633430,10.090570 53.633430,10.091726 53.633617,10.091966 53.633656,10.092445 53.633734,10.092897 53.633808,10.092984 53.633822,10.092984 53.633822,10.093045 53.633828,10.093123 53.633837,10.093351 53.633864,10.093506 53.633882,10.093699 53.633902,10.093982 53.633932,10.094002 53.633934,10.094068 53.633939,10.094083 53.633939,10.094179 53.633926));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_36;000475;;Grootmoor;Grootmoor;65;Grün an Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;1,5341;;FHH;Stadtgrün;POLYGON ((10.096246 53.633634,10.096581 53.633588,10.096720 53.633568,10.096855 53.633549,10.096916 53.633540,10.097131 53.633510,10.097496 53.633457,10.097731 53.633423,10.098011 53.633383,10.098068 53.633374,10.098211 53.633354,10.098406 53.633326,10.098641 53.633291,10.098868 53.633259,10.098868 53.633259,10.098903 53.633253,10.098940 53.633261,10.098968 53.633267,10.099428 53.633362,10.099829 53.633445,10.099851 53.633423,10.100045 53.633229,10.100163 53.633111,10.100281 53.632993,10.100398 53.632876,10.100565 53.632709,10.100584 53.632690,10.101692 53.631582,10.101711 53.631563,10.101804 53.631469,10.101921 53.631353,10.101925 53.631349,10.101922 53.631349,10.100863 53.631328,10.100791 53.631327,10.100782 53.631463,10.100782 53.631463,10.100774 53.631599,10.100774 53.631600,10.100766 53.631734,10.100766 53.631734,10.100758 53.631865,10.100750 53.631999,10.100747 53.632052,10.100741 53.632153,10.100733 53.632289,10.100218 53.632278,10.100161 53.632277,10.099783 53.632269,10.099782 53.632269,10.099734 53.632268,10.099734 53.632268,10.098843 53.632249,10.097932 53.632231,10.097885 53.632230,10.097016 53.632213,10.096073 53.632268,10.096024 53.632271,10.095174 53.632320,10.095297 53.632598,10.095305 53.632616,10.095314 53.632613,10.095366 53.632650,10.095458 53.632722,10.095574 53.632834,10.095595 53.632865,10.095684 53.632991,10.095756 53.633141,10.095796 53.633286,10.095802 53.633309,10.095822 53.633440,10.095793 53.633455,10.095742 53.633479,10.095701 53.633512,10.095751 53.633623,10.095911 53.633601,10.095886 53.633513,10.095968 53.633503,10.095970 53.633482,10.096134 53.633461,10.096177 53.633564,10.096177 53.633564,10.096178 53.633565,10.096208 53.633639,10.096246 53.633634),(10.100927 53.631540,10.100933 53.631381,10.101582 53.631389,10.101590 53.631463,10.101599 53.631481,10.101608 53.631488,10.101607 53.631488,10.101502 53.631484,10.101462 53.631490,10.101440 53.631505,10.101428 53.631529,10.101411 53.631551,10.100927 53.631540),(10.100780 53.632290,10.100819 53.631586,10.100819 53.631586,10.100819 53.631585,10.101518 53.631598,10.101518 53.631598,10.101519 53.631598,10.101505 53.631611,10.101363 53.631754,10.101187 53.631930,10.101040 53.632074,10.100821 53.632291,10.100780 53.632290,10.100780 53.632290),(10.098946 53.633192,10.098955 53.632879,10.098963 53.632600,10.098967 53.632428,10.100437 53.632492,10.100379 53.632612,10.100335 53.632702,10.100231 53.632699,10.100215 53.632740,10.100113 53.632932,10.100113 53.632932,10.099940 53.633142,10.100036 53.633147,10.099763 53.633388,10.098946 53.633192),(10.096255 53.633596,10.096176 53.633389,10.095920 53.633432,10.095881 53.633274,10.095831 53.633074,10.095816 53.633026,10.095780 53.633013,10.095753 53.632997,10.095720 53.632906,10.095704 53.632856,10.095676 53.632778,10.095620 53.632634,10.095500 53.632651,10.095451 53.632573,10.095448 53.632569,10.095414 53.632507,10.095471 53.632494,10.095474 53.632513,10.095491 53.632510,10.095586 53.632493,10.095690 53.632470,10.095807 53.632453,10.095816 53.632452,10.095818 53.632452,10.095817 53.632450,10.095852 53.632448,10.096054 53.632434,10.096390 53.632414,10.096612 53.632396,10.096657 53.632393,10.096788 53.632395,10.096975 53.632402,10.097069 53.632406,10.097341 53.632419,10.097769 53.632445,10.098383 53.632483,10.098776 53.632504,10.098777 53.632598,10.098779 53.632719,10.098785 53.632735,10.098769 53.632886,10.098765 53.632989,10.098767 53.633063,10.098835 53.633060,10.098824 53.633227,10.098399 53.633289,10.097911 53.633360,10.097441 53.633425,10.097368 53.633435,10.097321 53.633441,10.096255 53.633596));EPSG:4326
